date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:56:59	766/766	---M--	200	added ('OK')	text/html	etag:%222fe-60bc325b6a2bb%22	https://stfroebelschool.com/vtvo/indexdata/graphics/cursors_move_html5.cur	E:/project/project_1/school/stfroebelschool.com/vtvo/indexdata/graphics/cursors_move_html5.html	(from https://stfroebelschool.com/vtvo/)
10:56:59	4286/4286	---M--	200	added ('OK')	text/html	etag:%2210be-60bc325a8f6bd%22	https://stfroebelschool.com/vtvo/indexdata/graphics/cursors_drag_html5.cur	E:/project/project_1/school/stfroebelschool.com/vtvo/indexdata/graphics/cursors_drag_html5.html	(from https://stfroebelschool.com/vtvo/)
10:57:09	116754/116754	---M--	200	added ('OK')	application/vnd.adobe.flash.movie	etag:%221c812-60bc2f4984111%22	https://stfroebelschool.com/vtvo/indexdata/index.swf	E:/project/project_1/school/stfroebelschool.com/vtvo/indexdata/index.swf	(from https://stfroebelschool.com/vtvo/)
10:59:01	162059/162059	---MCZ	200	added ('OK')	text/javascript	etag:%222790b-60bc2f4981231-gzip%22	https://stfroebelschool.com/vtvo/indexdata/index.js	E:/project/project_1/school/stfroebelschool.com/vtvo/indexdata/index.js	(from https://stfroebelschool.com/vtvo/)
10:59:02	282/282	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jun%202024%2005:29:02%20GMT	https://stfroebelschool.com/css/owl.video.play.html	E:/project/project_1/school/stfroebelschool.com/css/owl.video.play.166.delayed	(from https://stfroebelschool.com/css/owl.carousel.css)
10:59:02	1264/1264	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224f0-60bc2d5a6062d%22	https://stfroebelschool.com/fonts/classycb9b.eot?fftrrv	E:/project/project_1/school/stfroebelschool.com/fonts/classycb9bcb9b.eot	(from https://stfroebelschool.com/css/classy-nav.min.css)
10:59:02	1100/1100	---M--	200	added ('OK')	font/ttf	etag:%2244c-60bc2d5b5292b%22	https://stfroebelschool.com/fonts/classycb9b.ttf?fftrrv	E:/project/project_1/school/stfroebelschool.com/fonts/classycb9bcb9b.ttf	(from https://stfroebelschool.com/css/classy-nav.min.css)
10:59:03	1176/1176	---M--	200	added ('OK')	font/woff	etag:%22498-60bc2d5b8366b%22	https://stfroebelschool.com/fonts/classycb9b.woff?fftrrv	E:/project/project_1/school/stfroebelschool.com/fonts/classycb9bcb9b.woff	(from https://stfroebelschool.com/css/classy-nav.min.css)
10:59:03	791/791	---M--	200	added ('OK')	image/svg+xml	etag:%22317-60bc2d5aa9a0d%22	https://stfroebelschool.com/fonts/classycb9b.svg?fftrrv	E:/project/project_1/school/stfroebelschool.com/fonts/classycb9bcb9b.svg	(from https://stfroebelschool.com/css/classy-nav.min.css)
10:59:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-60bc2d5c3716a%22	https://stfroebelschool.com/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	E:/project/project_1/school/stfroebelschool.com/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://stfroebelschool.com/css/font-awesome.min.css)
10:59:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-60bc2d5edfc05%22	https://stfroebelschool.com/fonts/fontawesome-webfontd41d.eot?	E:/project/project_1/school/stfroebelschool.com/fonts/fontawesome-webfontd41dd41d.eot	(from https://stfroebelschool.com/css/font-awesome.min.css)
10:59:05	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-60bc2d5dcb627%22	https://stfroebelschool.com/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	E:/project/project_1/school/stfroebelschool.com/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://stfroebelschool.com/css/font-awesome.min.css)
10:59:05	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-60bc2d5f483e4%22	https://stfroebelschool.com/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	E:/project/project_1/school/stfroebelschool.com/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://stfroebelschool.com/css/font-awesome.min.css)
10:59:07	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-60bc2d5d4b748%22	https://stfroebelschool.com/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	E:/project/project_1/school/stfroebelschool.com/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://stfroebelschool.com/css/font-awesome.min.css)
10:59:07	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-60bc2d6075062%22	https://stfroebelschool.com/fonts/themify9f24.eot?-fvbane	E:/project/project_1/school/stfroebelschool.com/fonts/themify9f249f24.eot	(from https://stfroebelschool.com/css/themify-icons.css)
10:59:07	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%226d24a-60bc2d5c64fca%22	https://stfroebelschool.com/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	E:/project/project_1/school/stfroebelschool.com/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://stfroebelschool.com/css/font-awesome.min.css)
10:59:08	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-60bc2d62dd3be%22	https://stfroebelschool.com/fonts/themifyd41d.eot?	E:/project/project_1/school/stfroebelschool.com/fonts/themifyd41dd41d.eot	(from https://stfroebelschool.com/css/themify-icons.css)
10:59:08	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-60bc2d6217f80%22	https://stfroebelschool.com/fonts/themify9f24.woff?-fvbane	E:/project/project_1/school/stfroebelschool.com/fonts/themify9f249f24.woff	(from https://stfroebelschool.com/css/themify-icons.css)
10:59:09	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%22132f8-60bc2d6172ee1%22	https://stfroebelschool.com/fonts/themify9f24.ttf?-fvbane	E:/project/project_1/school/stfroebelschool.com/fonts/themify9f249f24.ttf	(from https://stfroebelschool.com/css/themify-icons.css)
10:59:09	282/282	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jun%202024%2005:29:09%20GMT	https://stfroebelschool.com/css/images/ui-icons_444444_256x240.html	E:/project/project_1/school/stfroebelschool.com/css/images/ui-icons_444444_256x240.html	(from https://stfroebelschool.com/css/jquery-ui.min.css)
10:59:09	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-60bc2d611a101%22	https://stfroebelschool.com/fonts/themify9f24.svg?-fvbane	E:/project/project_1/school/stfroebelschool.com/fonts/themify9f249f24.svg	(from https://stfroebelschool.com/css/themify-icons.css)
10:59:09	282/282	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jun%202024%2005:29:09%20GMT	https://stfroebelschool.com/css/images/ui-icons_555555_256x240.html	E:/project/project_1/school/stfroebelschool.com/css/images/ui-icons_555555_256x240.html	(from https://stfroebelschool.com/css/jquery-ui.min.css)
10:59:10	282/282	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jun%202024%2005:29:09%20GMT	https://stfroebelschool.com/css/images/ui-icons_ffffff_256x240.html	E:/project/project_1/school/stfroebelschool.com/css/images/ui-icons_ffffff_256x240.html	(from https://stfroebelschool.com/css/jquery-ui.min.css)
10:59:11	29918370/29918370	---M--	200	added ('OK')	video/mp4	etag:%221c884a2-60bc2ce8adfd9%22	https://stfroebelschool.com/img/campus.mp4	E:/project/project_1/school/stfroebelschool.com/img/campus.mp4	(from https://stfroebelschool.com/campus.html)
